"","asof_date","Estimate_Z","Estimate_NumStats","Estimate_reZ","USARGDP","USARGDP_chng_offset","USARGDP_chng_offset_120mZ","USARGDP_chng_offset_120mma","USARGDP_chng_offset_120msd","Estimate_RGDPTerms","USAAutoSales_1x6mma_120mZ","USAConsConf_1x6mma_120mZ","USAConstExpend_1x6mma_120mZ","USADurGoods_1x6mma_120mZ","USADurGoodsxTrans_1x6mma_120mZ","USAEmpStateManuf_120mZ","USAExistHomeSales_1x6mma_120mZ","USAHomePermits_1x6mma_120mZ","USAHomeStarts_1x6mma_120mZ","USAIndProd_1x6mma_120mZ","USAInitClaims_1x6mma_Inverted_120mZ","USANAHB_120mZ","USANewHomeSales_1x6mma_120mZ","USANewOrdersManufxTrans_1x6mma_120mZ","USAPendHomeSales_1x6mma_120mZ","USAPMIChicago_120mZ","USAPMIManuf_120mZ","USAPMIServices_120mZ","USARetSales_1x6mma_120mZ","USATippEconOpt_120mZ","USATotEmp_1x6mma_120mZ"
"356",1985-08-01,-0.158636623744792,21,-0.214159442055469,7655.2,0.0463524323750648,0.308321351669088,0.0347697030325837,0.0372957265927699,0.0267824710344228,NA,0.144749040592719,-0.209702703484635,NA,NA,NA,0.339841540414938,-0.0342928000483199,-0.388282232044152,-0.361547050971586,-0.149009930900557,NA,0.741956068488975,NA,NA,-0.419845963996751,-0.506046564463908,NA,NA,NA,-0.902822264779432
"357",1985-09-01,-0.198435554356221,21,-0.267887998380898,7655.2,0.0463524323750648,0.312000226753368,0.0351641363446749,0.0370790213123506,0.0252311115433866,NA,-0.11662211902513,-0.565835851977841,NA,NA,NA,0.600900208641155,-0.166395690734485,-0.306518465786103,-0.793433103074221,-0.649007553573667,NA,1.09167184807687,NA,NA,-0.232921097756165,-0.526177740304888,NA,NA,NA,-0.518451532403951
"358",1985-10-01,0.0035333748994905,21,0.00477005611431218,7712.6,0.0336764552199815,-0.0227023259298452,0.0351722451272079,0.0370821234423846,0.0353491289368659,NA,-0.809322490489459,-0.679828827717273,NA,NA,NA,1.40374377543662,0.337939866939656,-0.0706664465338353,-0.483690653969511,0.111179588046418,NA,0.36177465180685,NA,NA,-0.215001156839679,-0.25224697796202,NA,NA,NA,0.334985795176632
"359",1985-11-01,-0.0244911022955023,21,-0.0330629880989282,7712.6,0.0336764552199815,-0.0139138157473805,0.0351803539097408,0.0370852235250236,0.0339542056056869,NA,-0.586316187458682,-0.340654473315826,NA,NA,NA,0.873675035128359,0.771074022772905,-0.325863893376958,-0.178125691657831,0.224190465256353,NA,-0.382725058480239,NA,NA,-0.602911956062767,-0.125194474322986,NA,NA,NA,0.403450086267146
"360",1985-12-01,-0.0360358011966754,21,-0.0486483316155117,7712.6,0.0336764552199815,-0.00504441625226548,0.0351884626922738,0.0370883215607809,0.0333841777259222,NA,-0.25801770413137,-0.395430414115519,NA,NA,NA,0.599931888755026,-0.275462012364811,0.566507535604044,-0.450021192877723,0.157322857677124,NA,-0.808593111357601,NA,NA,0.0933569314329302,0.0121569643201091,NA,NA,NA,0.361854443894361
"361",1986-01-01,-0.0494382071085043,21,-0.0667415795964808,7784.1,0.0277986671161474,-0.159327070256506,0.0350709703680011,0.0370299043368662,0.0325995360602521,NA,-0.122829688025318,-0.206941922479374,NA,NA,NA,0.133979520676641,-0.537389369900801,-0.21915174989314,-0.224180132071066,0.231568259044368,NA,0.23182684431627,NA,NA,0.100356080303757,-0.142990492000112,NA,NA,NA,0.211932371835228
"362",1986-02-01,0.303135707496845,21,0.409233205120741,7784.1,0.0277986671161474,-0.152135480707055,0.0349534780437285,0.0369710182886408,0.0500832463545665,NA,-0.148461692361267,0.339968006882485,NA,NA,NA,-0.06854360441845,-0.0360292028306333,0.894604698267652,0.366459699812266,1.01226945872009,NA,0.0633957981767453,NA,NA,0.165923353878262,-0.0741229523397478,NA,NA,NA,0.819029218677894
"363",1986-03-01,0.237038006613691,21,0.320001308928483,7784.1,0.0277986671161474,-0.144920418331117,0.0348359857194558,0.0369116611723252,0.0466477656093246,NA,-0.145596760873366,0.518244139258252,NA,NA,NA,-0.122693775704863,0.121638364307932,0.770710692307838,0.447421187332354,0.727258971034384,NA,0.319942106747521,NA,NA,0.428341996913597,-0.0884957296407878,NA,NA,NA,-0.369353118932263
"364",1986-04-01,-0.0128860617888409,21,-0.0173961834149352,7819.8,0.0294189437442993,-0.101057330996404,0.0345106907992163,0.0367467008364137,0.0338714384515723,NA,-0.245931672930897,0.430512156261366,NA,NA,NA,-0.234182527514006,-0.277324355487728,0.0147936577351917,-0.171817840688825,-0.0414349333837976,NA,0.239351458847446,NA,NA,0.285012638356774,-0.0810965509501216,NA,NA,NA,-0.0596287099226516
"365",1986-05-01,0.00941096782237819,21,0.0127048065602106,7819.8,0.0294189437442993,-0.102003241136564,0.0341853958789768,0.0365780795315665,0.0346501133037693,NA,0.392421239563138,-0.444996344530756,NA,NA,NA,-0.468396866324799,-0.081841582566834,-0.0212608954207394,-0.640124106069563,-0.281987816685536,NA,1.92210844927552,NA,NA,0.13994616388194,-0.232351651590641,NA,NA,NA,-0.179995943485574
